Tick,Hero,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,
24944,CDOTA_Unit_Hero_Void_Spirit,9814224,11419843,7340231,6848714,10682813,11452617,3965372,10552010,16777215
25040,CDOTA_Unit_Hero_Void_Spirit,16777215,11419843,7340231,6848714,10682813,11452617,3965372,10552010,16777215
25044,CDOTA_Unit_Hero_Void_Spirit,16777215,11419843,7340231,6848714,16777215,11452617,3965372,10552010,16777215
25064,CDOTA_Unit_Hero_Void_Spirit,16777215,11419843,7340231,6848714,10552010,11452617,3965372,16777215,16777215
25070,CDOTA_Unit_Hero_Void_Spirit,3965372,11419843,7340231,6848714,10552010,11452617,16777215,16777215,16777215
25244,CDOTA_Unit_Hero_Luna,13697227,7438559,16449768,3948777,11944172,12583173,1278667,16777215,16777215
25316,CDOTA_Unit_Hero_Void_Spirit,3965372,11419843,7340231,6848714,10552010,11452617,16777215,16777215,16777215
25380,CDOTA_Unit_Hero_Spectre,2834630,13910210,16777215,8945860,16629964,12271816,16777215,16777215,16777215
25386,CDOTA_Unit_Hero_Tusk,15040730,11829499,13713662,16777215,2244857,6422773,16777215,16777215,16777215
25530,CDOTA_Unit_Hero_Luna,13697227,7438559,16777215,3948777,11944172,12583173,1278667,16777215,16777215
25574,CDOTA_Unit_Hero_Luna,13697227,7438559,1278667,3948777,11944172,12583173,16777215,16777215,16777215
25588,CDOTA_Unit_Hero_Luna,13697227,7438559,1278667,3948777,11944172,12583173,16777215,16777215,16777215
25596,CDOTA_Unit_Hero_StormSpirit,344270,11403480,16777215,5817194,4292815,1212630,16777215,14009195,10469919
25600,CDOTA_Unit_Hero_StormSpirit,344270,11403480,16777215,16777215,4292815,1212630,16777215,14009195,10469919
25792,CDOTA_Unit_Hero_Weaver,12779761,2736354,5374494,11190514,6357236,278771,16777215,16777215,16777215
25826,CDOTA_Unit_Hero_Void_Spirit,3965372,11419843,7340231,6848714,10552010,11452617,16777215,16777215,16777215
25854,CDOTA_Unit_Hero_Weaver,12779761,2736354,5374494,11190514,6357236,278771,16777215,16777215,16777215
25980,CDOTA_Unit_Hero_Luna,13697227,7438559,1278667,3948777,11944172,12583173,16777215,16777215,16777215
25982,CDOTA_Unit_Hero_StormSpirit,344270,11403480,10469919,16777215,4292815,1212630,16777215,14009195,16777215
25994,CDOTA_Unit_Hero_StormSpirit,344270,11403480,10469919,14009195,4292815,1212630,16777215,16777215,16777215
26002,CDOTA_Unit_Hero_Lion,7880943,344310,229605,16777215,4997368,16580858,16777215,16777215,16777215
26056,CDOTA_Unit_Hero_Lion,7880943,16777215,229605,16777215,4997368,16580858,16777215,16777215,16777215
26190,CDOTA_Unit_Hero_Luna,13697227,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
26322,CDOTA_Unit_Hero_Spectre,2834630,13910210,16777215,8945860,16629964,12271816,16777215,16777215,16777215
26322,CDOTA_Unit_Hero_Abaddon,11043078,16777215,15450386,12075281,9683210,409863,16777215,16777215,16777215
26352,CDOTA_Unit_Hero_Tusk,15040730,11829499,13713662,10060878,2244857,6422773,16777215,16777215,16777215
26356,CDOTA_Unit_Hero_Luna,13697227,7438559,11125867,3948777,11944172,12583173,16777215,16777215,16777215
26358,CDOTA_Unit_Hero_Luna,13697227,7438559,11125867,3948777,11944172,12583173,705664,16777215,16777215
26680,CDOTA_Unit_Hero_Furion,12763346,7110871,3457243,3965148,12894429,4243681,6341741,16777215,16777215
26802,CDOTA_Unit_Hero_Void_Spirit,3965372,11419843,7340231,6848714,10552010,11452617,1426511,16777215,16777215
26826,CDOTA_Unit_Hero_Furion,12763346,7110871,3457243,6341741,12894429,4243681,3965148,16777215,16777215
26850,CDOTA_Unit_Hero_Void_Spirit,3965372,11419843,7340231,6848714,1426511,11452617,10552010,16777215,16777215
26944,CDOTA_Unit_Hero_Abaddon,11043078,16777215,15450386,12075281,9683210,409863,16777215,16777215,16777215
27002,CDOTA_Unit_Hero_Weaver,12779761,2327794,5374494,13501550,16777215,278771,16777215,16777215,16777215
27188,CDOTA_Unit_Hero_Lion,16777215,16777215,229605,16777215,4997368,16580858,16777215,16777215,16777215
27266,CDOTA_Unit_Hero_Void_Spirit,16777215,11419843,7340231,6848714,1426511,11452617,10552010,16777215,16777215
27290,CDOTA_Unit_Hero_Void_Spirit,10552010,11419843,7340231,6848714,1426511,11452617,16777215,16777215,16777215
27422,CDOTA_Unit_Hero_Tusk,16777215,11829499,13713662,10060878,2244857,6422773,16777215,16777215,16777215
27482,CDOTA_Unit_Hero_Shredder,8192260,2949350,13074660,8519939,16777215,16777215,16777215,16777215,16777215
27498,CDOTA_Unit_Hero_Furion,12763346,7110871,3457243,16777215,12894429,4243681,3965148,16777215,16777215
27542,CDOTA_Unit_Hero_StormSpirit,344270,11403480,10469919,14009195,4292815,1212630,16777215,16777215,16777215
27546,CDOTA_Unit_Hero_Abaddon,16777215,16777215,15450386,12075281,9683210,409863,16777215,16777215,16777215
27550,CDOTA_Unit_Hero_StormSpirit,344270,11403480,10469919,14009195,4292815,1212630,16777215,16777215,16777215
27572,CDOTA_Unit_Hero_Luna,13697227,7438559,11125867,3948777,11944172,12583173,705664,16777215,16777215
27596,CDOTA_Unit_Hero_Luna,13697227,7438559,11125867,3948777,11944172,12583173,705664,16777215,16777215
27662,CDOTA_Unit_Hero_Lion,16777215,16777215,229605,16777215,4997368,16580858,16777215,16777215,16777215
27670,CDOTA_Unit_Hero_Lion,16777215,16777215,229605,16777215,4997368,16580858,16777215,16777215,16777215
27744,CDOTA_Unit_Hero_Shredder,16467258,2949350,13074660,8519939,16777215,16777215,16777215,16777215,16777215
27890,CDOTA_Unit_Hero_Spectre,2834630,13910210,16777215,8945860,6587712,16777215,16777215,16777215,16777215
27894,CDOTA_Unit_Hero_Void_Spirit,10552010,11419843,7340231,6848714,1426511,11452617,16777215,16777215,16777215
27898,CDOTA_Unit_Hero_Void_Spirit,10552010,11419843,7340231,6848714,1426511,11452617,16777215,16777215,16777215
27912,CDOTA_Unit_Hero_Void_Spirit,16777215,11419843,7340231,6848714,1426511,11452617,16777215,16777215,16777215
27930,CDOTA_Unit_Hero_StormSpirit,344270,11403480,10469919,16777215,4292815,1212630,16777215,16777215,16777215
27990,CDOTA_Unit_Hero_Weaver,12779761,2327794,5374494,13501550,16777215,278771,16777215,16777215,16777215
27994,CDOTA_Unit_Hero_Weaver,12779761,2327794,5374494,13501550,16777215,278771,16777215,16777215,16777215
28060,CDOTA_Unit_Hero_StormSpirit,344270,11403480,16777215,10469919,4292815,1212630,16777215,16777215,16777215
28124,CDOTA_Unit_Hero_Weaver,12779761,2327794,5374494,13501550,16777215,278771,16777215,16777215,16777215
28190,CDOTA_Unit_Hero_Luna,16777215,7438559,11125867,3948777,11944172,12583173,705664,16777215,16777215
28298,CDOTA_Unit_Hero_Abaddon,1623216,16777215,15450386,12075281,9683210,409863,16777215,16777215,16777215
28402,CDOTA_Unit_Hero_StormSpirit,344270,11403480,1557801,10469919,4292815,1212630,16777215,16777215,16777215
28506,CDOTA_Unit_Hero_Spectre,2834630,13910210,16777215,8945860,16777215,6587712,16777215,16777215,16777215
28574,CDOTA_Unit_Hero_Spectre,16777215,13910210,16777215,8945860,2834630,6587712,16777215,16777215,16777215
28712,CDOTA_Unit_Hero_Lion,11519287,16777215,229605,16777215,4997368,16580858,16777215,16777215,16777215
28828,CDOTA_Unit_Hero_Void_Spirit,12485953,11419843,7340231,6848714,1426511,11452617,16777215,16777215,16777215
28882,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,9683210,409863,16777215,16777215,16777215
28944,CDOTA_Unit_Hero_Luna,8586544,7438559,11125867,3948777,11944172,12583173,705664,16777215,16777215
28964,CDOTA_Unit_Hero_Luna,16777215,7438559,11125867,3948777,11944172,12583173,705664,16777215,16777215
29058,CDOTA_Unit_Hero_Void_Spirit,12485953,11419843,7340231,6848714,11452617,1426511,16777215,16777215,16777215
29084,CDOTA_Unit_Hero_Spectre,16777215,13910210,16777215,8945860,2834630,6587712,16777215,16777215,16777215
29104,CDOTA_Unit_Hero_Spectre,16777215,13910210,16777215,8945860,2834630,6587712,16777215,16777215,16777215
29258,CDOTA_Unit_Hero_StormSpirit,344270,11403480,1557801,10469919,4292815,1212630,16777215,16777215,16777215
29268,CDOTA_Unit_Hero_StormSpirit,344270,11403480,1557801,10469919,4292815,1212630,16777215,16777215,16777215
29270,CDOTA_Unit_Hero_Luna,705664,7438559,11125867,3948777,11944172,12583173,16777215,16777215,16777215
29366,CDOTA_Unit_Hero_Weaver,12779761,2327794,5374494,6325641,16777215,278771,16777215,16777215,16777215
29382,CDOTA_Unit_Hero_Void_Spirit,12485953,11419843,7340231,6848714,11452617,1426511,16777215,16777215,16777215
29430,CDOTA_Unit_Hero_Weaver,16777215,2327794,5374494,6325641,16777215,278771,16777215,16777215,16777215
29614,CDOTA_Unit_Hero_Void_Spirit,12485953,11419843,7340231,6848714,11452617,1426511,16777215,16777215,16777215
29868,CDOTA_Unit_Hero_Void_Spirit,12485953,11419843,7340231,6848714,11452617,16777215,16777215,16777215,1426511
29972,CDOTA_Unit_Hero_Luna,16777215,7438559,11125867,3948777,11944172,12583173,16777215,16777215,16777215
30098,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,16777215,1212630,16777215,16777215,16777215
30242,CDOTA_Unit_Hero_Luna,16777215,7438559,11125867,3948777,11944172,12583173,16777215,16777215,16777215
30280,CDOTA_Unit_Hero_Void_Spirit,12485953,11419843,7340231,6848714,11452617,1426511,16777215,16777215,16777215
30290,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,7340231,12485953,11452617,1426511,16777215,16777215,16777215
30302,CDOTA_Unit_Hero_Luna,16777215,7438559,11125867,3948777,11944172,12583173,16777215,16777215,16777215
30320,CDOTA_Unit_Hero_Luna,16777215,7438559,11125867,3948777,11944172,12583173,16777215,16777215,16777215
30342,CDOTA_Unit_Hero_Furion,12763346,7110871,3457243,16777215,12894429,4243681,3965148,16777215,16777215
30344,CDOTA_Unit_Hero_Spectre,10634618,13910210,16777215,8945860,2834630,6587712,16777215,16777215,16777215
30344,CDOTA_Unit_Hero_Lion,16777215,16777215,229605,16777215,4997368,16580858,16777215,16777215,16777215
30364,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,7340231,12485953,11452617,1426511,12125578,16777215,16777215
30410,CDOTA_Unit_Hero_Furion,12763346,7110871,3457243,1492413,12894429,4243681,3965148,16777215,16777215
30412,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,7340231,12125578,11452617,1426511,12485953,16777215,16777215
30430,CDOTA_Unit_Hero_Furion,12763346,7110871,3457243,1492413,12894429,4243681,3965148,6522298,16777215
30450,CDOTA_Unit_Hero_Furion,12763346,7110871,3457243,1492413,6522298,4243681,3965148,12894429,16777215
30488,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,7340231,12125578,11452617,16777215,12485953,16777215,16777215
30510,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,7340231,12125578,11452617,12485953,16777215,16777215,16777215
30514,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,16777215,1212630,16777215,16777215,16777215
30614,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,16777215,1212630,16777215,16777215,16777215
30624,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,16777215,1212630,16777215,16777215,16777215
30694,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,7340231,12125578,11452617,12485953,16777215,16777215,16777215
30820,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,16777215,1212630,16777215,16777215,16777215
30866,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,9683210,409863,16777215,16777215,16777215
30910,CDOTA_Unit_Hero_Weaver,16777215,2327794,5374494,16777215,16777215,278771,16777215,16777215,16777215
30914,CDOTA_Unit_Hero_Weaver,6325641,2327794,5374494,16777215,16777215,278771,16777215,16777215,16777215
30982,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,9683210,16777215,16777215,16777215,16777215
31112,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,7340231,12125578,11452617,12485953,16777215,16777215,16777215
31340,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,9683210,16777215,16777215,16777215,16777215
31346,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,9683210,16777215,16777215,16777215,16777215
31392,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,9683210,16777215,16777215,16777215,16777215
31416,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,9683210,16777215,16777215,16777215,16777215
31468,CDOTA_Unit_Hero_Spectre,10634618,13910210,16777215,8945860,2834630,6587712,16777215,16777215,16777215
31486,CDOTA_Unit_Hero_Spectre,10634618,13910210,16777215,8945860,2834630,6587712,16777215,16777215,16777215
31494,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,9897416,1212630,16777215,16777215,16777215
31542,CDOTA_Unit_Hero_Luna,16777215,7438559,11125867,16777215,11944172,12583173,3948777,16777215,16777215
31560,CDOTA_Unit_Hero_Luna,8144309,7438559,11125867,12240306,11944172,12583173,3948777,16777215,16777215
31584,CDOTA_Unit_Hero_Luna,8144309,7438559,11125867,16777215,11944172,12583173,3948777,16777215,16777215
31626,CDOTA_Unit_Hero_Luna,8144309,7438559,11125867,3948777,11944172,12583173,16777215,16777215,16777215
31628,CDOTA_Unit_Hero_Lion,10273845,16777215,229605,16777215,4997368,16580858,16777215,16777215,16777215
31676,CDOTA_Unit_Hero_Lion,10273845,11601373,229605,16777215,4997368,16580858,16777215,16777215,16777215
31682,CDOTA_Unit_Hero_Lion,10273845,11601373,229605,7292406,4997368,16580858,16777215,16777215,16777215
31776,CDOTA_Unit_Hero_Lion,16777215,11601373,229605,7292406,4997368,16580858,10273845,16777215,16777215
31852,CDOTA_Unit_Hero_Lion,1557801,11601373,229605,7292406,4997368,16580858,10273845,16777215,16777215
31852,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,16777215,10469919,9897416,1212630,16777215,16777215,16777215
31866,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,2065087,12125578,16777215,12485953,16777215,16777215,16777215
31926,CDOTA_Unit_Hero_Lion,16777215,11601373,229605,7292406,4997368,16580858,10273845,16777215,16777215
31926,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,9897416,1212630,16777215,16777215,16777215
31942,CDOTA_Unit_Hero_Abaddon,15450386,7292406,1623216,12075281,9683210,16777215,16777215,16777215,16777215
31942,CDOTA_Unit_Hero_Lion,16777215,11601373,229605,16777215,4997368,16580858,10273845,16777215,16777215
31964,CDOTA_Unit_Hero_Abaddon,15450386,7292406,1623216,12075281,9683210,10273845,16777215,16777215,16777215
31964,CDOTA_Unit_Hero_Lion,16777215,11601373,229605,16777215,4997368,16580858,16777215,16777215,16777215
31984,CDOTA_Unit_Hero_Abaddon,15450386,12534448,1623216,12075281,9683210,10273845,16777215,16777215,16777215
32012,CDOTA_Unit_Hero_Abaddon,15450386,12534448,1623216,12075281,9683210,10273845,11601373,16777215,16777215
32012,CDOTA_Unit_Hero_Lion,16777215,16777215,229605,16777215,4997368,16580858,16777215,16777215,16777215
32036,CDOTA_Unit_Hero_Luna,8144309,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
32064,CDOTA_Unit_Hero_Abaddon,15450386,12534448,1623216,12075281,9683210,16777215,11601373,16777215,16777215
32064,CDOTA_Unit_Hero_Lion,10273845,16777215,229605,16777215,4997368,16580858,16777215,16777215,16777215
32214,CDOTA_Unit_Hero_Abaddon,15450386,12534448,1623216,12075281,9683210,11601373,16777215,16777215,16777215
32240,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,2065087,12125578,16777215,12485953,16777215,16777215,16777215
32274,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,2065087,12125578,16777215,12485953,16777215,16777215,16777215
32312,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,9897416,1212630,16777215,16777215,16777215
32314,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,16777215,12125578,2065087,12485953,16777215,16777215,16777215
32314,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,9897416,1212630,16777215,16777215,16777215
32336,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,9897416,1212630,16777215,16777215,16777215
32340,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,9897416,1212630,16777215,16777215,16777215
32404,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,9897416,1212630,16777215,16777215,16777215
32406,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,9897416,1212630,16777215,16777215,16777215
32614,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,16777215,12125578,2065087,12485953,16777215,16777215,16777215
32636,CDOTA_Unit_Hero_Abaddon,15450386,12534448,1623216,12075281,16777215,11601373,16777215,16777215,16777215
32656,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,16777215,12125578,12485953,2065087,16777215,16777215,16777215
32728,CDOTA_Unit_Hero_Spectre,10634618,13910210,9781793,8945860,2834630,6587712,16777215,16777215,16777215
32774,CDOTA_Unit_Hero_Furion,16777215,7110871,3457243,1492413,6522298,4243681,3965148,12894429,16777215
32822,CDOTA_Unit_Hero_Luna,8144309,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
32828,CDOTA_Unit_Hero_Luna,8144309,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
32940,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,16777215,12125578,12485953,16777215,16777215,16777215,2065087
32944,CDOTA_Unit_Hero_Void_Spirit,6848714,11419843,16777215,12125578,12485953,2065087,16777215,16777215,16777215
32986,CDOTA_Unit_Hero_Shredder,16467258,16777215,13074660,8519939,16777215,16777215,16777215,16777215,16777215
33074,CDOTA_Unit_Hero_Weaver,6325641,2327794,5374494,16777215,16777215,278771,16777215,16777215,16777215
33094,CDOTA_Unit_Hero_Weaver,6325641,2327794,5374494,16777215,16777215,278771,16777215,16777215,16777215
33116,CDOTA_Unit_Hero_Lion,16777215,16777215,229605,10273845,4997368,16580858,16777215,16777215,16777215
33142,CDOTA_Unit_Hero_Furion,16777215,7110871,3457243,1492413,6522298,4243681,3965148,12894429,16777215
33204,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,10469919,1443074,10371764,9945835,16777215,16777215
33208,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,9945835,1443074,10371764,10469919,16777215,16777215
33214,CDOTA_Unit_Hero_Furion,16777215,7110871,3457243,11240708,16777215,4243681,3965148,12894429,16777215
33238,CDOTA_Unit_Hero_Tusk,16777215,11829499,13713662,10060878,2244857,6422773,16777215,16777215,16777215
33242,CDOTA_Unit_Hero_Void_Spirit,16777215,11419843,16777215,12125578,12485953,2065087,6848714,16777215,16777215
33250,CDOTA_Unit_Hero_Tusk,16777215,11829499,13713662,10060878,2244857,6422773,16777215,16777215,16777215
33256,CDOTA_Unit_Hero_Tusk,16777215,11829499,13713662,10060878,2244857,6422773,16777215,16777215,16777215
33272,CDOTA_Unit_Hero_Furion,16777215,7110871,3457243,11240708,12894429,4243681,3965148,16777215,16777215
33286,CDOTA_Unit_Hero_Furion,3965148,7110871,3457243,11240708,12894429,4243681,16777215,16777215,16777215
33490,CDOTA_Unit_Hero_Weaver,6325641,2327794,5374494,1590311,16777215,278771,16777215,16777215,16777215
33504,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,16777215,11601373,16777215,16777215,16777215
33584,CDOTA_Unit_Hero_Void_Spirit,8078013,11419843,12813447,12125578,12485953,2065087,6848714,16777215,16777215
33698,CDOTA_Unit_Hero_Void_Spirit,12813447,11419843,8078013,12125578,12485953,2065087,6848714,16777215,16777215
33726,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,16777215,11601373,16777215,16777215,16777215
33742,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,16777215,11601373,16777215,16777215,16777215
33746,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,16777215,11601373,16777215,16777215,16777215
33774,CDOTA_Unit_Hero_Abaddon,15450386,16777215,1623216,12075281,16777215,11601373,16777215,16777215,16777215
33810,CDOTA_Unit_Hero_Tusk,50296,11829499,13713662,10060878,2244857,6422773,16777215,16777215,16777215
33912,CDOTA_Unit_Hero_Void_Spirit,12813447,11419843,16777215,12125578,12485953,2065087,6848714,16777215,16777215
33934,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,9945835,1443074,16777215,10469919,16777215,16777215
33942,CDOTA_Unit_Hero_Void_Spirit,12813447,11419843,6848714,12125578,12485953,2065087,16777215,16777215,16777215
34184,CDOTA_Unit_Hero_Abaddon,2213033,16777215,8553621,16777215,16777215,11601373,16777215,16777215,16777215
34206,CDOTA_Unit_Hero_Luna,8144309,7438559,4785271,3948777,11944172,12583173,16777215,16777215,16777215
34240,CDOTA_Unit_Hero_Abaddon,16777215,16777215,8553621,16777215,2213033,11601373,16777215,16777215,16777215
34386,CDOTA_Unit_Hero_Luna,8144309,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
34520,CDOTA_Unit_Hero_Tusk,50296,11829499,13713662,10060878,2244857,6422773,16777215,16777215,16777215
34858,CDOTA_Unit_Hero_Luna,8144309,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
34872,CDOTA_Unit_Hero_Tusk,50296,11829499,13713662,10060878,2244857,6422773,16777215,16777215,16777215
34882,CDOTA_Unit_Hero_Abaddon,16777215,16777215,8553621,16777215,722048,11601373,16777215,16777215,16777215
34888,CDOTA_Unit_Hero_Abaddon,16777215,16777215,8553621,16777215,6997374,11601373,16777215,16777215,16777215
34890,CDOTA_Unit_Hero_Luna,8144309,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
34898,CDOTA_Unit_Hero_Spectre,4720049,13910210,16777215,8945860,2834630,6587712,16777215,16777215,16777215
34918,CDOTA_Unit_Hero_Luna,8144309,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
34976,CDOTA_Unit_Hero_Luna,8144309,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
35066,CDOTA_Unit_Hero_Lion,16777215,16777215,229605,10273845,4997368,16580858,16777215,16777215,16777215
35072,CDOTA_Unit_Hero_Lion,16777215,16777215,229605,10273845,4997368,16580858,16777215,16777215,16777215
35118,CDOTA_Unit_Hero_Tusk,50296,11829499,16777215,10060878,2244857,6422773,13713662,16777215,16777215
35118,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,9945835,1443074,16777215,10469919,16777215,16777215
35122,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,1557801,9945835,1443074,16777215,10469919,16777215,16777215
35172,CDOTA_Unit_Hero_Tusk,50296,11829499,296022,10060878,2244857,6422773,13713662,16777215,16777215
35194,CDOTA_Unit_Hero_Shredder,16467258,16777215,13074660,8519939,16777215,16777215,16777215,16777215,16777215
35210,CDOTA_Unit_Hero_Shredder,16467258,4998572,13074660,8519939,16777215,16777215,16777215,16777215,16777215
35212,CDOTA_Unit_Hero_Shredder,16467258,4998572,13074660,8519939,13485171,14763181,16777215,16777215,16777215
35246,CDOTA_Unit_Hero_Luna,8144309,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
35254,CDOTA_Unit_Hero_Shredder,16467258,4998572,13074660,13485171,8519939,14763181,16777215,16777215,16777215
35308,CDOTA_Unit_Hero_Luna,16777215,7438559,16777215,3948777,11944172,12583173,16777215,16777215,16777215
35336,CDOTA_Unit_Hero_Tusk,50296,11829499,296022,10060878,2244857,6422773,13713662,16777215,16777215
35396,CDOTA_Unit_Hero_Abaddon,1557801,16777215,8553621,16777215,6997374,11601373,16777215,16777215,16777215
35396,CDOTA_Unit_Hero_StormSpirit,15893935,11403480,16777215,9945835,1443074,16777215,10469919,16777215,16777215
35408,CDOTA_Unit_Hero_Spectre,4720049,13910210,16777215,8945860,2834630,6587712,16777215,16777215,16777215
